FlushFlashMemory command sent, waiting for new packets
01:36:109	Tue Apr 10 01:01:36 PDT 2012 15 3 41 0 2 47 50 220 108
01:36:109	Tue Apr 10 01:01:36 PDT 2012 15 3 41 0 2 48 50 220 107
01:36:177	Tue Apr 10 01:01:36 PDT 2012 15 3 41 0 2 49 50 220 107
01:36:177	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 0 50 220 105
01:36:178	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 1 50 220 105
01:36:178	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 2 50 220 104
01:36:178	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 3 50 220 107
01:36:178	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 4 50 220 107
01:36:187	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 5 50 219 107
01:36:310	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 6 50 220 108
01:36:310	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 7 50 219 106
01:36:310	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 8 50 219 106
01:36:310	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 9 50 220 108
01:36:310	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 10 50 219 107
01:36:310	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 11 50 220 106
01:36:310	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 12 50 220 106
01:36:311	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 13 50 220 107
01:36:413	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 14 50 220 107
01:36:414	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 15 50 220 107
01:36:414	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 16 50 220 107
01:36:414	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 17 50 220 106
01:36:414	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 18 50 220 108
01:36:415	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 19 50 220 107
01:36:415	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 20 50 220 107
01:36:415	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 21 50 220 107
01:36:482	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 22 50 220 107
01:36:482	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 23 50 220 107
01:36:482	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 24 50 220 108
01:36:482	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 25 50 220 107
01:36:483	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 26 50 220 106
01:36:483	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 27 50 220 107
01:36:497	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 28 50 219 107
01:36:609	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 29 50 220 106
01:36:610	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 30 50 220 108
01:36:610	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 31 50 220 107
01:36:610	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 32 50 219 107
01:36:610	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 33 50 220 105
01:36:610	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 34 50 220 106
01:36:610	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 35 50 220 107
01:36:610	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 36 50 220 107
01:36:721	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 37 50 220 106
01:36:722	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 38 50 220 107
01:36:722	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 39 50 220 108
01:36:722	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 40 50 220 107
01:36:723	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 41 50 220 107
01:36:723	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 42 50 220 107
01:36:723	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 43 50 220 108
01:36:723	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 44 50 220 107
01:36:789	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 45 50 220 104
01:36:789	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 46 50 220 107
01:36:789	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 47 50 219 107
01:36:789	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 48 50 220 107
01:36:790	Tue Apr 10 01:01:36 PDT 2012 16 3 41 0 2 49 50 220 105
01:36:790	Tue Apr 10 01:01:36 PDT 2012 17 3 41 0 2 0 50 220 106
01:36:801	Tue Apr 10 01:01:36 PDT 2012 17 3 41 0 2 1 50 220 104
01:36:913	Tue Apr 10 01:01:36 PDT 2012 17 3 41 0 2 2 50 220 107
01:36:914	Tue Apr 10 01:01:36 PDT 2012 17 3 41 0 2 3 50 219 106
01:36:914	Tue Apr 10 01:01:36 PDT 2012 17 3 41 0 2 4 50 220 107
01:36:914	Tue Apr 10 01:01:36 PDT 2012 17 3 41 0 2 5 50 220 103
01:36:915	Tue Apr 10 01:01:36 PDT 2012 17 3 41 0 2 6 50 220 108
01:36:915	Tue Apr 10 01:01:36 PDT 2012 17 3 41 0 2 7 50 219 106
01:36:915	Tue Apr 10 01:01:36 PDT 2012 17 3 41 0 2 8 50 220 107
01:36:915	Tue Apr 10 01:01:36 PDT 2012 17 3 41 0 2 9 50 220 106
01:37:29	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 10 50 220 107
01:37:30	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 11 50 221 108
01:37:30	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 12 50 220 106
01:37:30	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 13 50 220 107
01:37:30	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 14 50 221 107
01:37:30	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 15 50 219 107
01:37:30	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 16 50 219 108
01:37:30	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 17 50 219 108
01:37:97	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 18 50 223 107
01:37:103	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 19 50 215 107
01:37:104	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 20 50 216 102
01:37:114	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 21 50 221 107
01:37:114	Tue Apr 10 01:01:37 PDT 2012 17 3 41 0 2 22 50 208 73
01:37:114	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 0 50 231 106
01:37:114	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 1 50 231 108
01:37:221	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 2 50 225 108
01:37:221	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 3 50 231 106
01:37:221	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 4 50 223 108
01:37:221	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 7 50 210 90
01:37:222	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 10 50 210 96
01:37:222	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 11 50 210 89
01:37:222	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 25 50 210 97
01:37:222	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 26 50 211 97
01:37:333	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 27 50 211 93
01:37:334	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 28 50 212 103
01:37:334	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 31 50 210 95
01:37:334	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 2 50 216 107
01:37:334	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 3 50 214 104
01:37:334	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 4 50 210 96
01:37:334	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 5 50 212 94
01:37:334	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 6 50 212 102
01:37:393	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 7 50 213 101
01:37:393	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 8 50 212 104
01:37:393	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 9 50 212 103
01:37:393	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 13 50 213 103
01:37:393	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 14 50 213 104
01:37:411	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 15 50 213 104
01:37:513	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 16 50 212 102
01:37:514	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 17 50 212 104
01:37:514	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 18 50 212 100
01:37:514	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 19 50 212 102
01:37:514	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 20 50 211 106
01:37:514	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 21 50 212 105
01:37:515	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 22 50 212 104
01:37:515	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 23 50 213 104
01:37:629	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 24 50 213 101
01:37:630	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 25 50 212 100
01:37:630	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 26 50 212 102
01:37:630	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 27 50 213 105
01:37:630	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 28 50 213 103
01:37:631	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 29 50 213 103
01:37:631	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 30 50 212 104
01:37:631	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 31 50 212 99
01:37:697	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 32 50 213 101
01:37:697	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 33 50 213 106
01:37:697	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 34 50 213 103
01:37:697	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 35 50 213 105
01:37:697	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 36 50 212 100
01:37:698	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 37 50 212 103
01:37:712	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 38 50 213 106
01:37:724	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 39 50 213 103
01:37:837	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 40 50 211 101
01:37:838	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 41 50 211 102
01:37:838	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 42 50 211 100
01:37:838	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 43 50 212 101
01:37:838	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 44 50 212 102
01:37:838	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 45 50 213 100
01:37:838	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 46 50 212 106
01:37:838	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 47 50 213 104
01:37:949	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 48 50 213 103
01:37:950	Tue Apr 10 01:01:37 PDT 2012 15 3 41 0 2 49 50 214 106
01:37:950	Tue Apr 10 01:01:37 PDT 2012 16 3 41 0 2 0 50 213 107
01:37:950	Tue Apr 10 01:01:37 PDT 2012 16 3 41 0 2 1 50 213 103
01:37:950	Tue Apr 10 01:01:37 PDT 2012 16 3 41 0 2 2 50 212 100
01:37:950	Tue Apr 10 01:01:37 PDT 2012 16 3 41 0 2 4 50 210 92
01:37:951	Tue Apr 10 01:01:37 PDT 2012 16 3 41 0 2 9 50 210 92
01:37:951	Tue Apr 10 01:01:37 PDT 2012 16 3 41 0 2 10 50 213 104
01:38:05	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 11 50 213 102
01:38:05	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 12 50 213 103
01:38:05	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 13 50 212 104
01:38:05	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 14 50 213 101
01:38:05	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 15 50 213 104
01:38:19	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 16 50 213 106
01:38:129	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 17 50 213 105
01:38:129	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 18 50 214 101
01:38:130	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 19 50 212 104
01:38:130	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 20 50 208 85
01:38:130	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 22 50 209 78
01:38:130	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 23 50 216 103
01:38:130	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 25 50 209 78
01:38:130	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 26 50 224 107
01:38:189	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 27 50 231 108
01:38:189	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 28 50 247 108
01:38:189	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 29 50 251 107
01:38:189	Tue Apr 10 01:01:38 PDT 2012 16 3 41 0 2 30 50 249 107
